axis,value,scene,layer,readout,result,seed
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,2,55
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,2,55
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,55
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,55
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:escort:A:B,1,56
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:complied,1,56
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,1,56
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,3,56
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,56
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,56
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:talk:A:B,1,57
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:negotiated_terms,1,57
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,2,57
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,2,57
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,57
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,57
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:talk:A:B,1,58
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:negotiated_terms,1,58
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,2,58
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,2,58
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,58
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,58
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:con:challenge:A:B,1,59
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:defied,1,59
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,3,59
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,1,59
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,59
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,59
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:share:A:B,1,60
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:negotiated_terms,1,60
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,2,60
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,2,60
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,60
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,60
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:escort:A:B,1,61
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:complied,1,61
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,1,61
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,3,61
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,61
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,61
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:talk:A:B,1,62
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:negotiated_terms,1,62
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,2,62
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,2,62
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,62
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,62
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:cog:verify:A:B,1,63
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:negotiated_terms,1,63
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,2,63
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,2,63
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,63
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,63
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:escort:A:B,1,64
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:complied,1,64
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,1,64
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,3,64
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,64
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,64
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:submit:A:B,1,65
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:complied,1,65
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,1,65
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,3,65
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,65
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,65
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:cog:observe:A,1,66
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:evaded,1,66
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,0,66
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,0,66
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,66
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,66
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:escort:A:B,1,67
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:complied,1,67
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,1,67
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,3,67
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,67
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,67
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:con:challenge:A:B,1,68
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:defied,1,68
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,3,68
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,1,68
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,68
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,68
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:cog:wait:A,1,69
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:evaded,1,69
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,0,69
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,0,69
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,69
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,69
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:con:challenge:A:B,1,70
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:defied,1,70
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,3,70
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,1,70
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,70
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,70
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:loot:A,1,71
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:defied,1,71
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,3,71
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,1,71
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,71
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,71
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:cog:verify:A:B,1,72
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:negotiated_terms,1,72
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,2,72
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,2,72
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,72
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,72
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:negotiate:A:B,1,73
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:negotiated_terms,1,73
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,2,73
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,2,73
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,73
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,73
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:con:challenge:A:B,1,74
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:defied,1,74
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,3,74
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,1,74
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,74
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,74
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:guard:A:B,1,75
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:complied,1,75
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,1,75
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,3,75
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,75
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,75
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:escort:A:B,1,76
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:complied,1,76
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,1,76
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,3,76
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,76
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,76
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:guard:A:B,1,77
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:complied,1,77
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,1,77
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,3,77
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,77
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,77
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:ask_info:A:B,1,78
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:negotiated_terms,1,78
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,2,78
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,2,78
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,78
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,78
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:loot:A,1,79
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:defied,1,79
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,3,79
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,1,79
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,79
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,79
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:guard:A:B,1,80
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:complied,1,80
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,1,80
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,3,80
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,80
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,80
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:negotiate:A:B,1,81
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:negotiated_terms,1,81
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,2,81
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,2,81
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,81
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,81
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:call_backup:A:B,1,82
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:evaded,1,82
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,0,82
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,0,82
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,82
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,82
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:cog:wait:A,1,83
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:evaded,1,83
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,0,83
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,0,83
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,83
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,83
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:submit:A:B,1,84
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:complied,1,84
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,1,84
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,3,84
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,84
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,84
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:talk:A:B,1,85
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:negotiated_terms,1,85
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,2,85
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,2,85
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,85
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,85
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:escort:A:B,1,86
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:complied,1,86
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,1,86
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,3,86
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,86
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,86
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:cog:observe:A,1,87
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:evaded,1,87
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,0,87
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,0,87
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,87
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,87
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:cog:verify:A:B,1,88
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:negotiated_terms,1,88
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,2,88
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,2,88
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,88
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,88
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:cog:wait:A,1,89
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:evaded,1,89
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,0,89
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,0,89
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,89
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,89
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:cog:observe:A,1,90
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:evaded,1,90
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,0,90
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,0,90
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,90
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,90
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:escort:A:B,1,91
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:complied,1,91
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,1,91
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,3,91
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,91
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,91
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:cog:monologue:A,1,92
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:evaded,1,92
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,0,92
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,0,92
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,92
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,92
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:negotiate:A:B,1,93
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:negotiated_terms,1,93
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,2,93
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,2,93
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,93
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,93
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:loot:A,1,94
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:defied,1,94
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,3,94
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,1,94
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,94
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,94
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:submit:A:B,1,95
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:complied,1,95
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,1,95
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,3,95
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,95
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,95
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:call_backup:A:B,1,96
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:evaded,1,96
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,0,96
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,0,96
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,96
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,96
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:loot:A,1,97
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:defied,1,97
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,3,97
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,1,97
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,97
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,97
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:cog:investigate:A:B,1,98
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome:evaded,1,98
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_self,0,98
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,outcome_other,0,98
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,coop,0,98
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,OUTCOME,unclassified,0,98
A_Liberty_Autonomy,0.6666666666666666,S_coercive_order@pamV2off,S8,act:aff:loot:A,1,99
